Date,Open,High,Low,Close,Adj Close,Volume
2021-03-17,171.8800048828125,172.27999877929688,167.49000549316406,170.0399932861328,168.9495086669922,813500
2021-03-18,172.57000732421875,174.30999755859375,169.72000122070312,170.75,169.65496826171875,904400
2021-03-19,168.8800048828125,170.82000732421875,166.0800018310547,168.92999267578125,167.8466339111328,2060600
2021-03-22,168.4499969482422,168.4499969482422,165.5,166.9600067138672,165.8892822265625,1008100
2021-03-23,165.33999633789062,167.72999572753906,163.8800048828125,164.85000610351562,163.7928009033203,960100
2021-03-24,166.8000030517578,168.7100067138672,165.38999938964844,165.47000122070312,164.40884399414062,746800
2021-03-25,165.67999267578125,169.1999969482422,163.3800048828125,168.22000122070312,167.1411895751953,589200
2021-03-26,170.13999938964844,170.5399932861328,168.0399932861328,170.08999633789062,168.99920654296875,857800
2021-03-29,167.24000549316406,168.72000122070312,165.08999633789062,165.89999389648438,164.83607482910156,851500
2021-03-30,166.92999267578125,169.8800048828125,166.8300018310547,168.07000732421875,166.99215698242188,631600
2021-03-31,167.89999389648438,168.89999389648438,166.47000122070312,166.75,165.68060302734375,790100
2021-04-01,166.1999969482422,167.97999572753906,165.5500030517578,167.94000244140625,166.86297607421875,608200
2021-04-05,169.4199981689453,170.35000610351562,166.4199981689453,167.47000122070312,166.39599609375,465500
2021-04-06,167.99000549316406,169.7100067138672,167.44000244140625,169.0399932861328,167.9559326171875,510200
2021-04-07,169.8699951171875,169.8699951171875,168.13999938964844,169.00999450683594,167.92611694335938,447300
2021-04-08,168.0399932861328,171.52000427246094,167.44000244140625,170.22000122070312,169.12835693359375,782900
2021-04-09,172.13999938964844,173.5500030517578,171.0800018310547,171.8000030517578,170.69822692871094,551300
2021-04-12,171.99000549316406,174.02999877929688,171.83999633789062,173.1199951171875,172.009765625,774300
2021-04-13,171.99000549316406,172.72000122070312,169.67999267578125,169.92999267578125,168.84019470214844,1150600
2021-04-14,168.11000061035156,174.83999633789062,167.52000427246094,173.11000061035156,171.9998321533203,841300
2021-04-15,172.60000610351562,176.91000366210938,170.5500030517578,176.8300018310547,175.69598388671875,1043600
2021-04-16,178.0,180.25999450683594,178.0,179.6199951171875,178.46807861328125,844600
2021-04-19,179.49000549316406,180.97999572753906,175.25999450683594,175.63999938964844,174.5135955810547,639400
2021-04-20,174.25999450683594,175.50999450683594,171.33999633789062,172.6199951171875,171.51295471191406,792300
2021-04-21,171.85000610351562,174.91000366210938,171.4499969482422,174.75999450683594,173.63925170898438,717600
2021-04-22,174.5399932861328,175.4199981689453,172.2899932861328,172.66000366210938,171.552734375,713700
2021-04-23,172.24000549316406,180.30999755859375,172.24000549316406,179.1199951171875,177.9712677001953,820200
2021-04-26,180.35000610351562,182.50999450683594,180.2100067138672,181.1300048828125,179.96841430664062,504400
2021-04-27,181.4600067138672,182.3800048828125,179.7100067138672,181.97000122070312,180.80300903320312,492400
2021-04-28,182.3800048828125,184.10000610351562,181.8000030517578,182.9600067138672,182.0067138671875,520700
2021-04-29,185.02000427246094,187.14999389648438,184.39999389648438,186.16000366210938,185.19004821777344,584200
2021-04-30,184.55999755859375,185.8800048828125,182.69000244140625,183.24000549316406,182.2852325439453,768500
2021-05-03,185.05999755859375,185.6300048828125,181.1300048828125,181.25999450683594,180.31553649902344,465300
2021-05-04,181.10000610351562,184.3800048828125,178.66000366210938,184.1300048828125,183.1706085205078,511500
2021-05-05,184.27000427246094,186.89999389648438,182.5,186.49000549316406,185.51832580566406,460700
2021-05-06,186.67999267578125,187.97999572753906,185.17999267578125,186.91000366210938,185.93614196777344,546100
2021-05-07,184.25,188.77000427246094,183.8000030517578,187.8699951171875,186.89109802246094,435600
2021-05-10,189.22999572753906,191.75999450683594,188.5500030517578,188.63999938964844,187.6571044921875,625900
2021-05-11,187.1199951171875,190.17999267578125,185.17999267578125,186.32000732421875,185.3491973876953,588200
2021-05-12,189.47999572753906,189.49000549316406,182.92999267578125,183.02999877929688,182.0763397216797,672600
2021-05-13,181.75,188.6300048828125,181.75,187.55999755859375,186.58273315429688,562600
2021-05-14,187.6699981689453,190.08999633789062,187.2100067138672,188.77000427246094,187.7864227294922,637700
2021-05-17,187.47000122070312,190.4499969482422,187.22999572753906,190.07000732421875,189.0796661376953,398700
2021-05-18,190.0800018310547,191.47999572753906,187.0,187.05999755859375,186.08534240722656,392600
2021-05-19,185.9600067138672,185.9600067138672,182.3300018310547,185.75999450683594,184.79209899902344,802300
2021-05-20,186.27999877929688,187.58999633789062,183.66000366210938,186.64999389648438,185.67747497558594,387400
2021-05-21,187.5,190.85000610351562,187.1300048828125,189.6699981689453,188.68174743652344,545200
2021-05-24,190.16000366210938,191.4199981689453,188.75,190.4600067138672,189.46763610839844,464300
2021-05-25,190.7100067138672,192.0500030517578,187.8699951171875,188.27000427246094,187.28903198242188,516700
2021-05-26,189.7100067138672,189.7100067138672,187.42999267578125,188.52999877929688,187.54766845703125,401100
2021-05-27,190.72999572753906,192.16000366210938,190.3800048828125,191.66000366210938,190.661376953125,499100
2021-05-28,192.25999450683594,192.75999450683594,189.91000366210938,191.44000244140625,190.4425048828125,472800
2021-06-01,194.52000427246094,194.52000427246094,190.72999572753906,191.5800018310547,190.581787109375,624400
2021-06-02,193.77999877929688,193.77999877929688,191.33999633789062,192.88999938964844,191.88494873046875,457400
2021-06-03,192.60000610351562,195.3800048828125,192.5800018310547,194.1199951171875,193.10855102539062,500700
2021-06-04,193.91000366210938,195.2899932861328,193.02000427246094,195.02000427246094,194.00387573242188,317500
2021-06-07,195.32000732421875,195.5500030517578,193.8000030517578,194.47999572753906,193.4666748046875,346100
2021-06-08,193.36000061035156,195.7899932861328,192.10000610351562,195.02999877929688,194.01380920410156,439200
2021-06-09,193.44000244140625,195.25999450683594,192.85000610351562,194.64999389648438,193.63577270507812,509300
2021-06-10,196.77000427246094,197.3800048828125,191.9199981689453,191.92999267578125,190.92996215820312,583200
2021-06-11,192.17999267578125,193.07000732421875,190.13999938964844,190.77000427246094,189.7760009765625,643700
2021-06-14,190.25999450683594,190.50999450683594,184.75999450683594,186.17999267578125,185.2099151611328,1110400
2021-06-15,186.41000366210938,187.58999633789062,184.27999877929688,187.32000732421875,186.34397888183594,663200
2021-06-16,186.11000061035156,187.61000061035156,183.35000610351562,186.61000061035156,185.6376953125,1032700
2021-06-17,187.9499969482422,188.02000427246094,180.33999633789062,181.38999938964844,180.44488525390625,974100
2021-06-18,178.5800018310547,180.1999969482422,177.4199981689453,178.35000610351562,177.4207305908203,1507700
2021-06-21,180.33999633789062,184.22999572753906,179.75999450683594,183.60000610351562,182.64337158203125,779400
2021-06-22,183.58999633789062,185.10000610351562,181.8000030517578,183.94000244140625,182.98159790039062,901500
2021-06-23,184.97999572753906,185.99000549316406,183.14999389648438,184.5,183.53866577148438,500400
2021-06-24,184.5,185.8300018310547,183.1999969482422,185.19000244140625,184.22508239746094,1138100
2021-06-25,186.74000549316406,189.58999633789062,185.5399932861328,188.64999389648438,187.6670379638672,610600
2021-06-28,187.91000366210938,187.91000366210938,184.4600067138672,186.6699981689453,185.69737243652344,825200
2021-06-29,188.0,189.2899932861328,185.25999450683594,185.9600067138672,184.99107360839844,622900
2021-06-30,185.60000610351562,187.8300018310547,185.4499969482422,187.1699981689453,186.19476318359375,657200
2021-07-01,188.00999450683594,189.82000732421875,186.77000427246094,189.75999450683594,188.77125549316406,557000
2021-07-02,189.61000061035156,191.33999633789062,188.22000122070312,190.5500030517578,189.55715942382812,529400
2021-07-06,189.3699951171875,190.5500030517578,187.2899932861328,189.27000427246094,188.28382873535156,635600
2021-07-07,188.10000610351562,191.16000366210938,187.77000427246094,189.5800018310547,188.59219360351562,642300
2021-07-08,186.94000244140625,188.14999389648438,184.27000427246094,186.4499969482422,185.478515625,923800
2021-07-09,189.72999572753906,194.92999267578125,188.89999389648438,194.49000549316406,193.4766387939453,847300
2021-07-12,192.88999938964844,198.08999633789062,192.22000122070312,196.99000549316406,195.96359252929688,808400
2021-07-13,195.47999572753906,199.6999969482422,194.14999389648438,196.94000244140625,195.9138641357422,1180300
2021-07-14,197.02999877929688,202.07000732421875,195.00999450683594,197.1300048828125,196.10287475585938,883500
2021-07-15,195.39999389648438,200.0,195.25,199.82000732421875,198.7788543701172,968700
2021-07-16,200.3300018310547,200.3300018310547,194.10000610351562,195.52999877929688,194.51119995117188,950900
2021-07-19,191.92999267578125,192.75999450683594,187.1699981689453,188.50999450683594,187.52777099609375,898900
2021-07-20,187.7899932861328,196.4600067138672,187.7899932861328,193.47000122070312,192.46194458007812,784600
2021-07-21,194.57000732421875,196.75,193.39999389648438,196.08999633789062,195.0682830810547,733300
2021-07-22,196.58999633789062,197.1999969482422,193.22999572753906,194.57000732421875,193.55621337890625,415600
2021-07-23,196.0,197.41000366210938,194.9499969482422,196.92999267578125,195.90391540527344,425100
2021-07-26,197.08999633789062,198.47999572753906,194.11000061035156,195.92999267578125,194.90911865234375,381000
2021-07-27,194.3800048828125,196.9199981689453,193.77000427246094,194.99000549316406,193.97402954101562,587100
2021-07-28,195.2100067138672,198.99000549316406,194.3800048828125,197.6199951171875,196.81236267089844,526600
2021-07-29,198.69000244140625,200.47000122070312,197.0,198.50999450683594,197.69871520996094,515000
2021-07-30,197.72000122070312,199.49000549316406,194.47000122070312,195.02000427246094,194.22300720214844,567400
2021-08-02,195.5500030517578,198.32000732421875,193.22000122070312,194.0800018310547,193.28684997558594,516800
2021-08-03,195.24000549316406,196.88999938964844,191.72999572753906,196.30999755859375,195.50772094726562,353700
2021-08-04,194.9600067138672,197.55999755859375,193.5,195.72000122070312,194.9201202392578,444300
2021-08-05,196.25,199.24000549316406,196.0,199.16000366210938,198.34608459472656,338700
2021-08-06,201.47000122070312,204.67999267578125,200.47999572753906,203.75,202.9173126220703,454400
2021-08-09,202.99000549316406,204.22000122070312,201.5,202.75999450683594,201.9313507080078,699800
2021-08-10,197.4499969482422,199.33999633789062,196.6699981689453,197.25,196.44387817382812,1835700
2021-08-11,198.7899932861328,203.3300018310547,197.3000030517578,203.1199951171875,202.28988647460938,1029200
2021-08-12,202.8699951171875,204.2100067138672,200.10000610351562,200.16000366210938,199.3419952392578,421200
2021-08-13,199.86000061035156,200.5399932861328,197.60000610351562,198.85000610351562,198.037353515625,307600
2021-08-16,197.74000549316406,201.10000610351562,195.02000427246094,201.08999633789062,200.2681884765625,656900
2021-08-17,199.52000427246094,200.4199981689453,195.0,197.38999938964844,196.58331298828125,634700
2021-08-18,196.16000366210938,198.8000030517578,194.77000427246094,194.92999267578125,194.13336181640625,603600
2021-08-19,193.27000427246094,195.75999450683594,192.41000366210938,194.4600067138672,193.665283203125,669700
2021-08-20,194.16000366210938,194.80999755859375,191.02000427246094,194.60000610351562,193.80471801757812,485200
2021-08-23,195.89999389648438,196.61000061035156,194.6199951171875,195.25999450683594,194.46202087402344,340700
2021-08-24,196.08999633789062,198.05999755859375,196.08999633789062,197.42999267578125,196.62313842773438,407300
2021-08-25,198.3000030517578,201.08999633789062,197.61000061035156,200.36000061035156,199.5411834716797,548700
2021-08-26,201.16000366210938,201.16000366210938,198.0399932861328,198.3800048828125,197.5692596435547,355800
2021-08-27,199.0,203.0,198.92999267578125,202.9199981689453,202.09071350097656,587400
2021-08-30,202.99000549316406,203.0,198.17999267578125,198.19000244140625,197.38003540039062,418200
2021-08-31,198.32000732421875,199.61000061035156,197.72999572753906,198.94000244140625,198.12696838378906,520100
2021-09-01,199.07000732421875,199.83999633789062,196.75,198.72000122070312,197.9078826904297,410500
2021-09-02,199.6699981689453,202.86000061035156,198.63999938964844,201.75,200.9254913330078,380700
2021-09-03,201.88999938964844,203.4600067138672,201.2899932861328,202.1300048828125,201.30393981933594,404700
2021-09-07,201.9199981689453,202.86000061035156,198.75,198.75999450683594,197.94769287109375,444900
2021-09-08,197.91000366210938,198.14999389648438,195.8000030517578,197.66000366210938,196.8522186279297,337200
2021-09-09,197.97000122070312,200.07000732421875,197.27000427246094,197.47000122070312,196.66297912597656,496700
2021-09-10,199.05999755859375,199.69000244140625,197.39999389648438,197.5500030517578,196.74266052246094,593800
2021-09-13,200.07000732421875,202.02999877929688,198.50999450683594,201.52999877929688,200.70639038085938,586800
2021-09-14,201.52000427246094,202.36000061035156,198.6199951171875,199.6300048828125,198.81414794921875,484800
2021-09-15,200.07000732421875,201.72000122070312,199.25,200.57000732421875,199.7503204345703,448300
2021-09-16,201.8800048828125,202.9199981689453,199.22999572753906,200.9199981689453,200.098876953125,386500
2021-09-17,201.75,203.97999572753906,199.50999450683594,200.0399932861328,199.22247314453125,1093000
2021-09-20,195.1999969482422,196.6300048828125,190.75,192.8300018310547,192.0419464111328,837800
2021-09-21,194.2100067138672,194.64999389648438,191.42999267578125,192.25,191.4643096923828,694900
2021-09-22,193.6300048828125,194.91000366210938,192.52999877929688,192.63999938964844,191.85272216796875,1112100
2021-09-23,194.80999755859375,196.91000366210938,193.52999877929688,195.83999633789062,195.0396270751953,1469300
2021-09-24,195.85000610351562,198.0,195.19000244140625,197.61000061035156,196.8024139404297,993000
2021-09-27,199.60000610351562,202.08999633789062,198.72000122070312,199.80999755859375,198.993408203125,777500
2021-09-28,199.36000061035156,200.1199951171875,191.91000366210938,192.2899932861328,191.504150390625,882600
2021-09-29,193.38999938964844,195.5800018310547,192.3000030517578,194.8300018310547,194.03378295898438,907600
2021-09-30,195.47999572753906,195.9600067138672,192.13999938964844,192.8800048828125,192.0917510986328,705800
2021-10-01,193.7899932861328,198.75,192.63999938964844,197.8000030517578,196.99163818359375,638600
2021-10-04,197.57000732421875,199.5,194.50999450683594,197.49000549316406,196.6829071044922,692700
2021-10-05,199.10000610351562,202.35000610351562,198.02999877929688,201.7899932861328,200.96531677246094,590100
2021-10-06,200.6300048828125,201.6300048828125,197.66000366210938,201.22000122070312,200.3976593017578,744400
2021-10-07,203.3800048828125,204.9499969482422,202.00999450683594,202.92999267578125,202.1006622314453,999000
2021-10-08,201.77000427246094,206.75999450683594,200.91000366210938,204.02999877929688,203.1961669921875,584000
2021-10-11,205.0,207.6699981689453,201.91000366210938,201.92999267578125,201.10475158691406,569700
2021-10-12,201.52999877929688,203.4499969482422,200.02000427246094,200.72999572753906,199.90966796875,626900
2021-10-13,199.9600067138672,206.8300018310547,197.33999633789062,204.85000610351562,204.01283264160156,928300
2021-10-14,208.14999389648438,210.82000732421875,207.3000030517578,210.33999633789062,209.48037719726562,881600
2021-10-15,212.4499969482422,212.75,209.0500030517578,210.39999389648438,209.54013061523438,901400
2021-10-18,209.41000366210938,211.75,208.02000427246094,208.72000122070312,207.86700439453125,742100
2021-10-19,210.10000610351562,211.60000610351562,209.0500030517578,211.1199951171875,210.25718688964844,468800
2021-10-20,211.14999389648438,213.49000549316406,210.77999877929688,212.52000427246094,211.6514892578125,562500
2021-10-21,212.27000427246094,215.3000030517578,211.0,214.85000610351562,213.97195434570312,849700
2021-10-22,216.16000366210938,219.52999877929688,215.7100067138672,218.13999938964844,217.24851989746094,614300
2021-10-25,218.69000244140625,219.6999969482422,215.38999938964844,215.5800018310547,214.698974609375,499300
2021-10-26,216.08999633789062,217.32000732421875,215.1999969482422,215.6999969482422,214.81846618652344,488600
2021-10-27,214.24000549316406,216.13999938964844,211.63999938964844,211.91000366210938,211.2594451904297,686000
2021-10-28,212.5500030517578,216.35000610351562,212.5500030517578,216.27999877929688,215.61602783203125,486200
2021-10-29,216.4600067138672,218.75,215.94000244140625,216.3300018310547,215.66587829589844,697800
2021-11-01,218.10000610351562,219.02999877929688,215.6699981689453,216.77999877929688,216.11448669433594,525700
2021-11-02,216.50999450683594,219.33999633789062,215.92999267578125,217.6699981689453,217.00177001953125,680000
2021-11-03,216.9199981689453,221.8000030517578,216.69000244140625,219.6999969482422,219.02552795410156,488000
2021-11-04,219.42999267578125,220.0399932861328,217.52000427246094,219.0,218.3276824951172,669500
2021-11-05,220.6199951171875,222.0,218.24000549316406,219.0500030517578,218.3775177001953,531000
2021-11-08,219.8800048828125,221.1300048828125,217.13999938964844,218.52999877929688,217.85911560058594,352300
2021-11-09,216.9199981689453,219.39999389648438,216.69000244140625,219.32000732421875,218.64669799804688,546400
2021-11-10,220.14999389648438,221.25999450683594,217.32000732421875,219.6300048828125,218.95574951171875,569100
2021-11-11,219.38999938964844,220.33999633789062,217.5399932861328,219.85000610351562,219.17506408691406,366300
2021-11-12,220.61000061035156,221.27999877929688,217.0500030517578,219.16000366210938,218.48719787597656,436100
2021-11-15,219.52000427246094,220.75,218.5800018310547,219.75999450683594,219.08534240722656,483600
2021-11-16,219.83999633789062,222.85000610351562,218.60000610351562,221.91000366210938,221.22874450683594,577600
2021-11-17,221.4600067138672,222.86000061035156,218.5399932861328,219.64999389648438,218.97567749023438,490100
2021-11-18,219.8000030517578,220.77000427246094,216.88999938964844,219.0399932861328,218.3675537109375,477700
2021-11-19,216.9600067138672,218.97999572753906,214.85000610351562,218.75,218.0784454345703,641200
2021-11-22,221.38999938964844,222.0,217.08999633789062,217.58999633789062,216.9219970703125,854900
2021-11-23,218.32000732421875,219.00999450683594,214.94000244140625,218.9199981689453,218.2479248046875,799700
2021-11-24,218.5500030517578,218.83999633789062,215.97000122070312,217.9600067138672,217.29087829589844,1223200
2021-11-26,208.66000366210938,213.74000549316406,206.38999938964844,211.22999572753906,210.58152770996094,728000
2021-11-29,215.2100067138672,217.36000061035156,211.75,214.4499969482422,213.79164123535156,743400
2021-11-30,212.72999572753906,214.1300048828125,209.02999877929688,209.66000366210938,209.016357421875,1062700
2021-12-01,214.32000732421875,216.27000427246094,209.8800048828125,209.89999389648438,209.255615234375,966400
2021-12-02,211.57000732421875,216.8699951171875,210.08999633789062,215.58999633789062,214.9281463623047,741600
2021-12-03,215.82000732421875,215.99000549316406,204.32000732421875,206.3699951171875,205.7364501953125,1349800
2021-12-06,209.64999389648438,216.4199981689453,208.72999572753906,214.00999450683594,213.35299682617188,866300
2021-12-07,216.19000244140625,217.27000427246094,212.69000244140625,213.5500030517578,212.89442443847656,860600
2021-12-08,213.4600067138672,214.6300048828125,211.36000061035156,213.1199951171875,212.46572875976562,694900
2021-12-09,211.66000366210938,213.69000244140625,209.61000061035156,209.77000427246094,209.1260223388672,819200
2021-12-10,211.7899932861328,212.32000732421875,207.83999633789062,208.66000366210938,208.01942443847656,1034100
2021-12-13,207.6199951171875,207.8699951171875,204.60000610351562,205.30999755859375,204.67970275878906,1247000
2021-12-14,205.3800048828125,208.07000732421875,203.07000732421875,203.61000061035156,202.98492431640625,1160200
2021-12-15,205.9600067138672,206.97000122070312,203.3699951171875,205.77999877929688,205.1482696533203,720000
2021-12-16,207.47000122070312,210.24000549316406,203.92999267578125,204.57000732421875,203.94198608398438,1064100
2021-12-17,204.11000061035156,205.2899932861328,198.4199981689453,199.33999633789062,198.72802734375,2223500
2021-12-20,196.61000061035156,197.47999572753906,191.91000366210938,196.19000244140625,195.58770751953125,790300
2021-12-21,198.38999938964844,200.8800048828125,197.6199951171875,200.7100067138672,200.0938262939453,644400
2021-12-22,200.22000122070312,202.3800048828125,199.92999267578125,201.9199981689453,201.30010986328125,445900
2021-12-23,203.47000122070312,205.82000732421875,203.02999877929688,203.91000366210938,203.2840118408203,356300
2021-12-27,204.30999755859375,207.41000366210938,203.17999267578125,207.2899932861328,206.6536102294922,360500
2021-12-28,207.5,208.5800018310547,206.50999450683594,207.3699951171875,206.73338317871094,360500
2021-12-29,207.50999450683594,208.30999755859375,205.77000427246094,206.92999267578125,206.2947235107422,598900
2021-12-30,207.52000427246094,209.3300018310547,206.47999572753906,206.82000732421875,206.18507385253906,311200
2021-12-31,206.19000244140625,207.9600067138672,205.6699981689453,206.50999450683594,205.8760223388672,296700
2022-01-03,206.67999267578125,209.17999267578125,194.57000732421875,197.36000061035156,196.7541046142578,2561700
2022-01-04,199.72000122070312,204.77000427246094,197.55999755859375,202.6199951171875,201.99795532226562,1515500
2022-01-05,203.2100067138672,203.5,197.97000122070312,197.97000122070312,197.36224365234375,1018300
2022-01-06,200.47000122070312,202.91000366210938,198.1699981689453,202.6300048828125,202.0079345703125,936200
2022-01-07,203.6699981689453,205.0,201.32000732421875,204.05999755859375,203.4335479736328,1034700
2022-01-10,205.02000427246094,206.1999969482422,198.4499969482422,202.47000122070312,201.8484344482422,998500
2022-01-11,202.47000122070312,205.57000732421875,199.1199951171875,205.25999450683594,204.62985229492188,888500
2022-01-12,205.66000366210938,209.3000030517578,205.1999969482422,208.08999633789062,207.45115661621094,1239400
2022-01-13,207.6199951171875,208.97999572753906,199.83999633789062,200.52000427246094,199.9044189453125,1118100
2022-01-14,198.9199981689453,199.91000366210938,189.30999755859375,192.05999755859375,191.47036743164062,2056300
2022-01-18,191.64999389648438,192.14999389648438,179.4600067138672,179.94000244140625,179.38758850097656,2765300
2022-01-19,180.63999938964844,182.36000061035156,173.55999755859375,174.02999877929688,173.4957275390625,3147600
2022-01-20,175.05999755859375,178.30999755859375,171.5,171.97999572753906,171.45201110839844,2257400
2022-01-21,171.89999389648438,172.44000244140625,166.02000427246094,167.6699981689453,167.15525817871094,2630400
2022-01-24,164.7100067138672,175.61000061035156,164.7100067138672,174.86000061035156,174.3231964111328,3385100
2022-01-25,172.8000030517578,173.14999389648438,167.1199951171875,169.6999969482422,169.17901611328125,2595500
2022-01-26,172.1699981689453,175.22999572753906,164.8699951171875,167.30999755859375,167.01287841796875,1692700
2022-01-27,169.36000061035156,169.9499969482422,162.19000244140625,164.02000427246094,163.72872924804688,2189900
2022-01-28,164.63999938964844,169.19000244140625,162.30999755859375,169.00999450683594,168.70985412597656,1221700
2022-01-31,167.38999938964844,173.72999572753906,165.74000549316406,173.58999633789062,173.28172302246094,1346900
2022-02-01,173.6199951171875,177.3000030517578,172.27000427246094,176.77000427246094,176.45608520507812,1463800
2022-02-02,176.89999389648438,178.74000549316406,175.27000427246094,178.10000610351562,177.78372192382812,1418000
2022-02-03,177.5800018310547,179.6699981689453,174.58999633789062,174.9199981689453,174.60935974121094,1205500
2022-02-04,175.2899932861328,177.5,172.6199951171875,175.91000366210938,175.5976104736328,1114100
2022-02-07,176.72000122070312,178.02999877929688,174.77999877929688,175.07000732421875,174.7591094970703,837600
2022-02-08,176.3800048828125,177.91000366210938,175.72999572753906,177.10000610351562,176.78550720214844,1266300
2022-02-09,178.47999572753906,180.24000549316406,177.86000061035156,179.77999877929688,179.4607391357422,807600
2022-02-10,177.64999389648438,181.75,175.4499969482422,176.60000610351562,176.28639221191406,1488000
2022-02-11,176.00999450683594,177.0,170.67999267578125,172.41000366210938,172.10382080078125,1365400
2022-02-14,172.83999633789062,174.60000610351562,170.57000732421875,171.77000427246094,171.4649658203125,1147300
2022-02-15,174.7899932861328,176.8000030517578,171.27000427246094,173.4199981689453,173.11203002929688,1354200
