Date,Open,High,Low,Close,Adj Close,Volume
2021-04-21,137.88999938964844,138.57000732421875,136.60000610351562,136.85000610351562,133.57691955566406,8465900
2021-04-22,135.3699951171875,135.7899932861328,134.05999755859375,134.6300048828125,132.2505645751953,7338300
2021-04-23,134.92999267578125,135.0800018310547,133.25,133.94000244140625,131.57278442382812,6708300
2021-04-26,133.49000549316406,133.75999450683594,131.1699981689453,131.25999450683594,128.9401397705078,9910600
2021-04-27,131.24000549316406,131.88999938964844,130.2899932861328,131.17999267578125,128.86154174804688,8296800
2021-04-28,131.7100067138672,131.85000610351562,130.8800048828125,131.39999389648438,129.07765197753906,6262800
2021-04-29,131.30999755859375,132.99000549316406,131.30999755859375,132.50999450683594,130.1680450439453,6786800
2021-04-30,132.75,133.6699981689453,132.25999450683594,133.4199981689453,131.0619659423828,9188600
2021-05-03,134.02999877929688,135.67999267578125,134.02999877929688,135.0,132.61402893066406,8070300
2021-05-04,134.97999572753906,135.8300018310547,134.2100067138672,134.5399932861328,132.1621551513672,9624000
2021-05-05,134.3699951171875,134.97000122070312,133.3699951171875,133.4600067138672,131.10125732421875,8295900
2021-05-06,134.00999450683594,135.3699951171875,133.9199981689453,135.13999938964844,132.75155639648438,9771100
2021-05-07,135.0800018310547,136.02999877929688,134.75999450683594,135.14999389648438,132.76138305664062,6299100
2021-05-10,135.88999938964844,138.4199981689453,135.69000244140625,137.6699981689453,135.23683166503906,8852700
2021-05-11,138.49000549316406,138.7899932861328,136.47000122070312,136.99000549316406,134.56886291503906,10973700
2021-05-12,136.49000549316406,137.0,135.49000549316406,135.5399932861328,133.1444854736328,8853700
2021-05-13,135.88999938964844,138.52999877929688,135.38999938964844,137.72000122070312,135.2859649658203,8753600
2021-05-14,137.6699981689453,139.10000610351562,137.6699981689453,138.00999450683594,135.57083129882812,5989500
2021-05-17,137.97000122070312,139.07000732421875,137.61000061035156,137.72999572753906,135.2957763671875,7690700
2021-05-18,136.4600067138672,137.8300018310547,136.14999389648438,136.32000732421875,133.91070556640625,9239100
2021-05-19,136.05999755859375,136.8300018310547,135.58999633789062,136.60000610351562,134.18576049804688,9806800
2021-05-20,136.7899932861328,138.7100067138672,136.72000122070312,138.0,135.56101989746094,8768200
2021-05-21,138.1999969482422,138.94000244140625,137.77999877929688,138.0,135.56101989746094,10161000
2021-05-24,138.0,138.8000030517578,137.72999572753906,137.9600067138672,135.521728515625,6981300
2021-05-25,138.0500030517578,138.47999572753906,136.75,138.42999267578125,135.98341369628906,8142400
2021-05-26,138.7899932861328,138.86000061035156,137.8699951171875,138.1199951171875,135.6788787841797,8122900
2021-05-27,138.1199951171875,138.27999877929688,134.66000366210938,134.97999572753906,132.59439086914062,33095700
2021-05-28,135.14999389648438,136.1300048828125,134.63999938964844,134.85000610351562,132.4666748046875,10477100
2021-06-01,135.7899932861328,136.0,132.47999572753906,132.8800048828125,130.53150939941406,9993900
2021-06-02,133.0,133.6300048828125,132.52000427246094,133.4600067138672,131.10125732421875,8254100
2021-06-03,133.22999572753906,135.91000366210938,133.1999969482422,135.85000610351562,133.4490203857422,11249800
2021-06-04,135.6999969482422,136.6199951171875,135.39999389648438,135.9499969482422,133.5472412109375,6894400
2021-06-07,136.36000061035156,136.83999633789062,135.67999267578125,136.4199981689453,134.00894165039062,8418000
2021-06-08,136.67999267578125,136.75,134.75,134.83999633789062,132.45684814453125,6911500
2021-06-09,135.5500030517578,136.44000244140625,134.74000549316406,134.7899932861328,132.40773010253906,6200700
2021-06-10,135.02000427246094,136.35000610351562,134.6199951171875,135.7899932861328,133.39007568359375,6515500
2021-06-11,135.75,135.8699951171875,133.89999389648438,134.86000061035156,132.47650146484375,10641400
2021-06-14,134.97999572753906,135.02999877929688,133.9600067138672,134.91000366210938,132.52561950683594,6302000
2021-06-15,135.1999969482422,135.63999938964844,134.5500030517578,134.64999389648438,132.27020263671875,5543400
2021-06-16,135.17999267578125,135.5800018310547,132.64999389648438,132.77999877929688,130.43325805664062,8936400
2021-06-17,132.82000732421875,134.16000366210938,132.64999389648438,133.99000549316406,131.6218719482422,7875600
2021-06-18,133.33999633789062,133.35000610351562,131.94000244140625,132.02999877929688,129.696533203125,13997600
2021-06-21,132.69000244140625,133.25999450683594,132.39999389648438,133.07000732421875,130.71815490722656,8014800
2021-06-22,133.0399932861328,134.02000427246094,132.8800048828125,133.1199951171875,130.7672576904297,6550900
2021-06-23,132.9499969482422,133.36000061035156,132.32000732421875,132.92999267578125,130.5806121826172,5796000
2021-06-24,132.9499969482422,133.30999755859375,132.6999969482422,133.02000427246094,130.6690216064453,6056700
2021-06-25,133.25999450683594,135.5399932861328,132.9499969482422,134.9199981689453,132.5354461669922,24504900
2021-06-28,134.89999389648438,136.16000366210938,134.75999450683594,135.32000732421875,132.9283905029297,6065400
2021-06-29,135.50999450683594,135.8300018310547,133.82000732421875,134.39999389648438,132.02462768554688,5792300
2021-06-30,134.5800018310547,135.2899932861328,134.2899932861328,134.92999267578125,132.54525756835938,5776600
2021-07-01,135.42999267578125,136.13999938964844,134.9199981689453,135.24000549316406,132.84979248046875,5922300
2021-07-02,135.60000610351562,136.63999938964844,135.4199981689453,135.89999389648438,133.49810791015625,5572000
2021-07-06,135.52000427246094,136.3000030517578,135.36000061035156,135.97999572753906,133.5767059326172,6534400
2021-07-07,136.02999877929688,137.58999633789062,136.02999877929688,137.0,134.5786895751953,5532700
2021-07-08,136.99000549316406,137.39999389648438,135.88999938964844,136.97999572753906,134.5590362548828,7585200
2021-07-09,137.24000549316406,137.64999389648438,136.83999633789062,137.02999877929688,134.608154296875,5948700
2021-07-12,136.89999389648438,137.47000122070312,136.42999267578125,137.13999938964844,134.71621704101562,6807300
2021-07-13,136.38999938964844,137.57000732421875,136.38999938964844,136.97000122070312,134.54922485351562,5603800
2021-07-14,137.00999450683594,138.22999572753906,136.3699951171875,137.97999572753906,135.54136657714844,5903600
2021-07-15,138.00999450683594,139.25999450683594,137.6999969482422,139.16000366210938,136.70050048828125,7357100
2021-07-16,139.3000030517578,140.77999877929688,139.11000061035156,140.50999450683594,138.02664184570312,9346300
2021-07-19,140.32000732421875,141.8699951171875,138.80999755859375,140.44000244140625,137.95790100097656,9544100
2021-07-20,140.44000244140625,141.97999572753906,139.63999938964844,139.69000244140625,137.22116088867188,8136300
2021-07-21,139.9499969482422,140.1999969482422,138.99000549316406,139.1999969482422,136.7397918701172,6954700
2021-07-22,137.2899932861328,138.3300018310547,136.7100067138672,137.8000030517578,136.2158966064453,6013800
2021-07-23,137.47999572753906,139.97999572753906,137.0800018310547,139.7899932861328,138.18301391601562,7906000
2021-07-26,139.6199951171875,140.82000732421875,139.22000122070312,140.27999877929688,138.66738891601562,5925800
2021-07-27,140.14999389648438,141.6199951171875,140.0,140.85000610351562,139.2308349609375,7075400
2021-07-28,140.6699981689453,140.6699981689453,138.7100067138672,138.75999450683594,137.16485595703125,8520000
2021-07-29,139.75999450683594,140.17999267578125,138.72999572753906,139.47999572753906,137.87657165527344,5430500
2021-07-30,142.0,144.5399932861328,141.5500030517578,142.22999572753906,140.594970703125,14394300
2021-08-02,141.77000427246094,142.42999267578125,140.8000030517578,141.8800048828125,140.24899291992188,7009500
2021-08-03,141.86000061035156,144.2100067138672,141.52000427246094,143.9499969482422,142.29519653320312,8455700
2021-08-04,143.0399932861328,144.08999633789062,142.35000610351562,142.42999267578125,140.79266357421875,6628000
2021-08-05,143.35000610351562,143.5500030517578,141.47000122070312,142.5,140.8618621826172,5363300
2021-08-06,143.02999877929688,143.1199951171875,141.22000122070312,141.41000366210938,139.78439331054688,6030100
2021-08-09,141.9499969482422,142.58999633789062,141.6999969482422,142.17999267578125,140.5455322265625,4743800
2021-08-10,141.91000366210938,142.50999450683594,141.66000366210938,142.27000427246094,140.634521484375,5253500
2021-08-11,142.74000549316406,143.24000549316406,142.47000122070312,142.6199951171875,140.98048400878906,4205000
2021-08-12,143.14999389648438,143.14999389648438,142.35000610351562,142.9499969482422,141.30670166015625,4956100
2021-08-13,142.9499969482422,143.99000549316406,142.69000244140625,143.63999938964844,141.98876953125,4888800
2021-08-16,143.6699981689453,144.69000244140625,143.3800048828125,144.63999938964844,142.97726440429688,6040800
2021-08-17,144.39999389648438,145.60000610351562,143.88999938964844,144.8800048828125,143.21450805664062,7577000
2021-08-18,144.6999969482422,144.8800048828125,143.17999267578125,143.3000030517578,141.6526641845703,7162000
2021-08-19,143.16000366210938,145.27999877929688,143.16000366210938,144.99000549316406,143.3232421875,5787200
2021-08-20,145.25,145.97999572753906,144.77999877929688,145.08999633789062,143.42208862304688,5273800
2021-08-23,144.2899932861328,145.33999633789062,144.22999572753906,144.35000610351562,142.6905975341797,4522200
2021-08-24,144.00999450683594,144.14999389648438,142.97999572753906,143.17999267578125,141.53404235839844,4560400
2021-08-25,143.07000732421875,143.1300048828125,142.25,142.6699981689453,141.02992248535156,3861500
2021-08-26,142.55999755859375,142.7100067138672,141.47000122070312,142.4199981689453,140.78277587890625,4749400
2021-08-27,142.47999572753906,142.77000427246094,141.63999938964844,142.30999755859375,140.67405700683594,4741200
2021-08-30,142.60000610351562,142.99000549316406,142.0500030517578,142.92999267578125,141.28692626953125,3845800
2021-08-31,143.0399932861328,143.52999877929688,142.0500030517578,142.38999938964844,140.75314331054688,9642400
2021-09-01,142.3300018310547,144.19000244140625,142.22999572753906,143.83999633789062,142.18646240234375,6214200
2021-09-02,143.97000122070312,144.72999572753906,143.5800018310547,143.9499969482422,142.29519653320312,5392500
2021-09-03,143.75999450683594,144.3699951171875,143.52000427246094,144.0500030517578,142.39405822753906,5466400
2021-09-07,144.32000732421875,144.5,143.2899932861328,143.50999450683594,141.86024475097656,6520600
2021-09-08,143.0800018310547,144.94000244140625,143.00999450683594,144.60000610351562,142.93772888183594,6897800
2021-09-09,144.57000732421875,144.8800048828125,143.64999389648438,143.99000549316406,142.33474731445312,6354700
2021-09-10,144.05999755859375,144.4600067138672,143.32000732421875,144.1300048828125,142.47312927246094,5750000
2021-09-13,144.85000610351562,147.22999572753906,144.85000610351562,145.67999267578125,144.00531005859375,9952500
2021-09-14,146.1300048828125,146.36000061035156,144.9499969482422,145.42999267578125,143.7581787109375,5831800
2021-09-15,145.35000610351562,145.77000427246094,144.74000549316406,145.1199951171875,143.45175170898438,6237100
2021-09-16,144.83999633789062,145.19000244140625,142.82000732421875,144.11000061035156,142.45335388183594,6142100
2021-09-17,144.3699951171875,146.27999877929688,144.22999572753906,144.33999633789062,142.6807098388672,18737400
2021-09-20,144.22000122070312,144.85000610351562,141.97000122070312,142.88999938964844,141.2473907470703,10238700
2021-09-21,142.97999572753906,144.52999877929688,142.8800048828125,143.11000061035156,141.46485900878906,6651300
2021-09-22,143.82000732421875,144.35000610351562,142.86000061035156,143.60000610351562,141.94923400878906,6332500
2021-09-23,144.05999755859375,144.69000244140625,143.49000549316406,144.19000244140625,142.53244018554688,5171200
2021-09-24,143.8000030517578,144.4499969482422,143.08999633789062,143.5500030517578,141.89979553222656,5009400
2021-09-27,143.14999389648438,143.1699981689453,141.52000427246094,141.66000366210938,140.03152465820312,5749700
2021-09-28,141.0500030517578,141.3699951171875,139.55999755859375,140.58999633789062,138.97381591796875,7015300
2021-09-29,140.27000427246094,142.67999267578125,140.17999267578125,142.02000427246094,140.38739013671875,5460000
2021-09-30,142.63999938964844,142.74000549316406,139.52999877929688,139.8000030517578,138.19290161132812,6934900
2021-10-01,139.92999267578125,140.22999572753906,138.32000732421875,139.5800018310547,137.97543334960938,5587200
2021-10-04,139.38999938964844,140.39999389648438,137.60000610351562,138.7899932861328,137.19451904296875,5816000
2021-10-05,138.8000030517578,140.52000427246094,138.72000122070312,139.3300018310547,137.7283172607422,6902700
2021-10-06,138.99000549316406,141.25999450683594,138.6199951171875,141.19000244140625,139.56692504882812,5332900
2021-10-07,141.75,143.02999877929688,141.75,142.32000732421875,140.68394470214844,5334600
2021-10-08,142.2899932861328,142.6199951171875,141.0399932861328,141.72999572753906,140.1007080078125,6131800
2021-10-11,142.3699951171875,142.77000427246094,141.77000427246094,142.32000732421875,140.68394470214844,5995600
2021-10-12,142.60000610351562,143.0399932861328,141.6999969482422,142.11000061035156,140.4763641357422,6734800
2021-10-13,142.39999389648438,142.75999450683594,141.02999877929688,142.44000244140625,140.80255126953125,5689800
2021-10-14,142.8300018310547,144.30999755859375,142.80999755859375,144.0500030517578,142.39405822753906,6777800
2021-10-15,144.52000427246094,144.8699951171875,143.67999267578125,144.4199981689453,142.75979614257812,6923700
2021-10-18,143.5500030517578,143.6999969482422,142.10000610351562,142.33999633789062,140.70370483398438,9119000
2021-10-19,139.0800018310547,140.82000732421875,138.8000030517578,140.66000366210938,139.04302978515625,9555300
2021-10-20,140.14999389648438,141.9600067138672,139.85000610351562,141.2100067138672,139.58670043945312,7352700
2021-10-21,140.86000061035156,141.16000366210938,139.17999267578125,139.3300018310547,138.58192443847656,6545500
2021-10-22,139.38999938964844,141.00999450683594,139.32000732421875,140.8300018310547,140.07386779785156,5265000
2021-10-25,140.41000366210938,140.9199981689453,139.0500030517578,140.85000610351562,140.09376525878906,5382100
2021-10-26,141.6199951171875,143.17999267578125,141.24000549316406,142.85000610351562,142.08302307128906,6234900
2021-10-27,143.13999938964844,143.67999267578125,141.69000244140625,141.8300018310547,141.06849670410156,9643500
2021-10-28,141.88999938964844,142.8800048828125,141.7100067138672,142.67999267578125,141.91392517089844,4538500
2021-10-29,142.16000366210938,143.47999572753906,142.02000427246094,142.99000549316406,142.22227478027344,6239500
2021-11-01,143.36000061035156,143.8000030517578,142.49000549316406,142.63999938964844,141.8741455078125,5038900
2021-11-02,142.72000122070312,144.5800018310547,142.27999877929688,144.05999755859375,143.28651428222656,9954300
2021-11-03,144.1300048828125,145.11000061035156,143.52000427246094,145.0500030517578,144.27120971679688,7620100
2021-11-04,142.83999633789062,145.38999938964844,142.33999633789062,145.32000732421875,144.53976440429688,6402500
2021-11-05,145.44000244140625,146.3699951171875,144.8000030517578,146.0399932861328,145.25588989257812,6062700
2021-11-08,145.5,146.10000610351562,144.02000427246094,144.9499969482422,144.17173767089844,5854400
2021-11-09,145.02999877929688,145.8300018310547,144.5800018310547,145.38999938964844,144.609375,4873100
2021-11-10,145.74000549316406,147.30999755859375,145.58999633789062,146.82000732421875,146.03170776367188,7334900
2021-11-11,146.86000061035156,146.97000122070312,146.2100067138672,146.39999389648438,145.61395263671875,4096300
2021-11-12,146.74000549316406,147.0800018310547,145.97999572753906,146.55999755859375,145.77310180664062,5687400
2021-11-15,147.02999877929688,147.75,146.47000122070312,147.39999389648438,146.60858154296875,5510200
2021-11-16,147.38999938964844,148.58999633789062,147.00999450683594,147.19000244140625,146.39971923828125,7603900
2021-11-17,146.97000122070312,147.77999877929688,146.4199981689453,147.10000610351562,146.31021118164062,4900200
2021-11-18,147.0399932861328,148.0800018310547,146.50999450683594,147.1199951171875,146.33009338378906,5509300
2021-11-19,147.9499969482422,148.22999572753906,146.7899932861328,146.82000732421875,146.03170776367188,6274300
2021-11-22,146.97000122070312,148.94000244140625,146.8300018310547,147.8000030517578,147.00643920898438,6625400
2021-11-23,147.8300018310547,149.5,147.6699981689453,149.44000244140625,148.63763427734375,7912800
2021-11-24,148.77000427246094,148.8800048828125,147.67999267578125,148.66000366210938,147.86183166503906,5665200
2021-11-26,148.5800018310547,149.72000122070312,147.30999755859375,147.47000122070312,146.67822265625,6299800
2021-11-29,147.7899932861328,149.66000366210938,146.7899932861328,149.02000427246094,148.2198944091797,7113300
2021-11-30,147.80999755859375,148.5399932861328,144.1199951171875,144.5800018310547,143.80372619628906,11696400
2021-12-01,144.85000610351562,147.8699951171875,144.85000610351562,146.39999389648438,145.61395263671875,8313500
2021-12-02,147.00999450683594,148.4600067138672,146.94000244140625,147.25999450683594,146.46932983398438,9468800
2021-12-03,148.02000427246094,150.0,147.66000366210938,149.8800048828125,149.07528686523438,11200800
2021-12-06,150.19000244140625,152.38999938964844,150.19000244140625,152.14999389648438,151.3330841064453,11935100
2021-12-07,151.9499969482422,152.5800018310547,151.27000427246094,151.75,150.93524169921875,7913400
2021-12-08,151.6699981689453,152.66000366210938,150.27999877929688,152.42999267578125,151.611572265625,8329300
2021-12-09,152.30999755859375,154.19000244140625,151.60000610351562,153.32000732421875,152.49681091308594,8334300
2021-12-10,153.85000610351562,155.8000030517578,153.42999267578125,155.4600067138672,154.6253204345703,7172300
2021-12-13,155.3000030517578,158.3300018310547,154.91000366210938,157.6699981689453,156.8234405517578,8944000
2021-12-14,157.89999389648438,158.6300048828125,156.66000366210938,158.25,157.40032958984375,8677500
2021-12-15,157.63999938964844,159.63999938964844,157.63999938964844,158.86000061035156,158.00706481933594,9152600
2021-12-16,158.72999572753906,161.32000732421875,158.4199981689453,161.11000061035156,160.24497985839844,10852900
2021-12-17,160.66000366210938,161.72000122070312,157.30999755859375,157.4600067138672,156.6145782470703,24349400
2021-12-20,156.60000610351562,158.4600067138672,156.57000732421875,157.86000061035156,157.01243591308594,9202600
2021-12-21,157.64999389648438,158.14999389648438,156.7899932861328,157.75999450683594,156.9129638671875,6946000
2021-12-22,157.77000427246094,159.5800018310547,157.27000427246094,159.32000732421875,158.464599609375,6626300
2021-12-23,159.5,160.9199981689453,159.44000244140625,160.10000610351562,159.2404022216797,5640900
2021-12-27,160.6699981689453,161.99000549316406,160.61000061035156,161.97000122070312,161.10035705566406,4548600
2021-12-28,161.9600067138672,163.3800048828125,161.94000244140625,162.83999633789062,161.96568298339844,5929400
2021-12-29,163.2100067138672,164.97999572753906,163.0800018310547,164.19000244140625,163.30844116210938,5346100
2021-12-30,164.39999389648438,164.58999633789062,162.61000061035156,162.77000427246094,161.8960723876953,5911500
2021-12-31,162.86000061035156,163.72999572753906,162.4600067138672,163.5800018310547,162.70172119140625,5327000
2022-01-03,161.69000244140625,162.94000244140625,159.8800048828125,162.89999389648438,162.02536010742188,9317300
2022-01-04,162.2899932861328,164.38999938964844,162.17999267578125,163.47000122070312,162.59231567382812,9253800
2022-01-05,163.44000244140625,165.32000732421875,163.39999389648438,164.2100067138672,163.32833862304688,9330200
2022-01-06,164.33999633789062,165.1999969482422,162.61000061035156,162.8300018310547,161.95574951171875,7556000
2022-01-07,163.1300048828125,163.52999877929688,161.9499969482422,162.74000549316406,161.86622619628906,6098500
2022-01-10,162.50999450683594,163.1199951171875,160.1699981689453,160.52000427246094,159.6581573486328,8055000
2022-01-11,160.22000122070312,160.22000122070312,156.91000366210938,158.66000366210938,157.80813598632812,11957900
2022-01-12,158.25999450683594,159.36000061035156,157.8300018310547,159.00999450683594,158.15625,7127500
2022-01-13,159.30999755859375,159.4499969482422,157.77999877929688,158.2899932861328,157.4401092529297,6551000
2022-01-14,158.07000732421875,160.49000549316406,157.55999755859375,159.80999755859375,158.9519500732422,10708000
2022-01-18,158.52999877929688,158.52999877929688,156.0399932861328,156.72999572753906,155.88848876953125,10988400
2022-01-19,157.61000061035156,164.19000244140625,156.97000122070312,162.0,161.1302032470703,14088300
2022-01-20,160.1199951171875,164.3300018310547,160.1199951171875,162.0,162.0,10799100
2022-01-21,163.0,165.35000610351562,162.10000610351562,162.6199951171875,162.6199951171875,10900400
2022-01-24,163.42999267578125,164.1199951171875,158.72000122070312,161.3000030517578,161.3000030517578,14838100
2022-01-25,160.4499969482422,161.3000030517578,157.88999938964844,159.5399932861328,159.5399932861328,9369600
2022-01-26,157.33999633789062,159.57000732421875,156.3800048828125,158.14999389648438,158.14999389648438,10707100
2022-01-27,158.72999572753906,161.35000610351562,158.5800018310547,159.1300048828125,159.1300048828125,9083000
2022-01-28,158.61000061035156,160.9499969482422,157.32000732421875,160.5,160.5,9494200
2022-01-31,159.35000610351562,160.64999389648438,158.8699951171875,160.4499969482422,160.4499969482422,8950100
2022-02-01,160.7899932861328,161.3000030517578,157.72999572753906,159.74000549316406,159.74000549316406,6284100
2022-02-02,160.13999938964844,162.83999633789062,159.47000122070312,162.60000610351562,162.60000610351562,7558800
2022-02-03,161.97999572753906,164.97999572753906,161.6199951171875,164.13999938964844,164.13999938964844,10474500
2022-02-04,163.1300048828125,164.49000549316406,161.41000366210938,161.52999877929688,161.52999877929688,8959900
2022-02-07,161.8699951171875,162.25999450683594,159.6699981689453,160.32000732421875,160.32000732421875,6430500
2022-02-08,161.1199951171875,161.27000427246094,159.64999389648438,159.9600067138672,159.9600067138672,5048700
